#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,degT,hPa,degC,degC,degC,nmi,hPa,ft
2022,2,16,22,26,MM,MM,MM,2.4,14,9.8,311,MM,MM,24.8,MM,MM,MM,MM
2022,2,16,21,56,MM,MM,MM,2.2,14,9.4,308,MM,MM,24.8,MM,MM,MM,MM
2022,2,16,21,26,MM,MM,MM,2.1,13,9.4,311,MM,MM,24.8,MM,MM,MM,MM
2022,2,16,20,56,MM,MM,MM,2.4,15,9.8,312,MM,MM,24.8,MM,MM,MM,MM
2022,2,16,20,26,MM,MM,MM,2.5,15,10.5,314,MM,MM,24.8,MM,MM,MM,MM
2022,2,16,19,56,MM,MM,MM,2.4,15,10.1,304,MM,MM,24.8,MM,MM,MM,MM
2022,2,16,19,26,MM,MM,MM,2.6,15,11.2,314,MM,MM,24.7,MM,MM,MM,MM
2022,2,16,18,56,MM,MM,MM,2.7,17,11.2,314,MM,MM,24.7,MM,MM,MM,MM
2022,2,16,18,26,MM,MM,MM,2.6,15,10.7,311,MM,MM,24.7,MM,MM,MM,MM
2022,2,16,17,56,MM,MM,MM,2.7,15,10.9,308,MM,MM,24.7,MM,MM,MM,MM
2022,2,16,17,26,MM,MM,MM,3.1,15,11.9,311,MM,MM,24.6,MM,MM,MM,MM
2022,2,16,16,56,MM,MM,MM,3.1,15,11.8,307,MM,MM,24.6,MM,MM,MM,MM
2022,2,16,16,26,MM,MM,MM,3,15,11.4,305,MM,MM,24.7,MM,MM,MM,MM
2022,2,16,15,56,MM,MM,MM,2.6,15,10.6,307,MM,MM,24.6,MM,MM,MM,MM
2022,2,16,15,26,MM,MM,MM,2.6,15,10.2,311,MM,MM,24.7,MM,MM,MM,MM
2022,2,16,14,56,MM,MM,MM,2.6,15,10.5,300,MM,MM,24.7,MM,MM,MM,MM
2022,2,16,14,26,MM,MM,MM,2.6,17,10.6,310,MM,MM,24.7,MM,MM,MM,MM
2022,2,16,13,56,MM,MM,MM,2.6,17,10.4,303,MM,MM,24.7,MM,MM,MM,MM
2022,2,16,13,26,MM,MM,MM,2.7,15,10.8,308,MM,MM,24.7,MM,MM,MM,MM
2022,2,16,12,56,MM,MM,MM,2.7,15,10.4,311,MM,MM,24.7,MM,MM,MM,MM
2022,2,16,12,26,MM,MM,MM,2.5,15,10.2,312,MM,MM,24.7,MM,MM,MM,MM
2022,2,16,11,56,MM,MM,MM,2.9,15,11.2,314,MM,MM,24.7,MM,MM,MM,MM
2022,2,16,11,26,MM,MM,MM,3.4,17,12.1,315,MM,MM,24.7,MM,MM,MM,MM
2022,2,16,10,56,MM,MM,MM,3.1,15,11.6,308,MM,MM,24.7,MM,MM,MM,MM
2022,2,16,10,26,MM,MM,MM,3.2,17,11.9,310,MM,MM,24.7,MM,MM,MM,MM
2022,2,16,9,56,MM,MM,MM,3.1,17,11.9,308,MM,MM,24.7,MM,MM,MM,MM
2022,2,16,9,26,MM,MM,MM,2.7,15,10.7,311,MM,MM,24.7,MM,MM,MM,MM
2022,2,16,8,56,MM,MM,MM,3,15,11.6,310,MM,MM,24.7,MM,MM,MM,MM
2022,2,16,8,26,MM,MM,MM,2.9,17,11.4,312,MM,MM,24.7,MM,MM,MM,MM
2022,2,16,7,56,MM,MM,MM,2.8,15,11.3,314,MM,MM,24.7,MM,MM,MM,MM
2022,2,16,7,26,MM,MM,MM,3.3,15,12.3,312,MM,MM,24.7,MM,MM,MM,MM
2022,2,16,6,56,MM,MM,MM,2.6,15,10.8,308,MM,MM,24.7,MM,MM,MM,MM
2022,2,16,6,26,MM,MM,MM,2.9,17,11.8,308,MM,MM,24.7,MM,MM,MM,MM
2022,2,16,5,56,MM,MM,MM,3.2,15,12.6,308,MM,MM,24.7,MM,MM,MM,MM
2022,2,16,5,26,MM,MM,MM,3.2,15,12.3,314,MM,MM,24.7,MM,MM,MM,MM
2022,2,16,4,56,MM,MM,MM,3,17,12,303,MM,MM,24.7,MM,MM,MM,MM
2022,2,16,4,26,MM,MM,MM,2.8,17,11.4,310,MM,MM,24.7,MM,MM,MM,MM
2022,2,16,3,56,MM,MM,MM,3.3,17,12.6,308,MM,MM,24.8,MM,MM,MM,MM
2022,2,16,3,26,MM,MM,MM,2.9,17,11.9,303,MM,MM,24.8,MM,MM,MM,MM
2022,2,16,2,56,MM,MM,MM,2.4,17,10.9,308,MM,MM,24.8,MM,MM,MM,MM
2022,2,16,2,26,MM,MM,MM,2.8,17,11.8,304,MM,MM,24.8,MM,MM,MM,MM
2022,2,16,1,56,MM,MM,MM,3,17,12.3,303,MM,MM,24.8,MM,MM,MM,MM
2022,2,16,1,26,MM,MM,MM,2.7,17,11.7,310,MM,MM,24.9,MM,MM,MM,MM
2022,2,16,0,56,MM,MM,MM,2.6,17,11.8,312,MM,MM,24.9,MM,MM,MM,MM
2022,2,16,0,26,MM,MM,MM,2.5,17,11.4,297,MM,MM,25,MM,MM,MM,MM
2022,2,15,23,56,MM,MM,MM,2.6,17,12.1,307,MM,MM,25,MM,MM,MM,MM
2022,2,15,23,26,MM,MM,MM,2.4,18,11.1,310,MM,MM,24.9,MM,MM,MM,MM
2022,2,15,22,56,MM,MM,MM,3,17,13.2,312,MM,MM,24.9,MM,MM,MM,MM
2022,2,15,22,26,MM,MM,MM,2.7,18,12.5,305,MM,MM,25,MM,MM,MM,MM
2022,2,15,21,56,MM,MM,MM,2.5,15,11.7,305,MM,MM,25.1,MM,MM,MM,MM
2022,2,15,21,26,MM,MM,MM,2.6,18,12.4,311,MM,MM,24.9,MM,MM,MM,MM
2022,2,15,20,56,MM,MM,MM,2.5,17,12.2,308,MM,MM,24.8,MM,MM,MM,MM
2022,2,15,20,26,MM,MM,MM,2.8,18,13.5,311,MM,MM,24.7,MM,MM,MM,MM
2022,2,15,19,56,MM,MM,MM,2.7,18,13.2,310,MM,MM,24.7,MM,MM,MM,MM
2022,2,15,19,26,MM,MM,MM,2.2,17,11.5,311,MM,MM,24.7,MM,MM,MM,MM
2022,2,15,18,56,MM,MM,MM,2.6,18,12.2,311,MM,MM,24.7,MM,MM,MM,MM
2022,2,15,18,26,MM,MM,MM,2.7,15,13,305,MM,MM,24.7,MM,MM,MM,MM
2022,2,15,17,56,MM,MM,MM,2.3,18,11.5,310,MM,MM,24.6,MM,MM,MM,MM
2022,2,15,17,26,MM,MM,MM,2.3,17,11.5,307,MM,MM,24.6,MM,MM,MM,MM
2022,2,15,16,56,MM,MM,MM,2.4,15,11.4,301,MM,MM,24.6,MM,MM,MM,MM
2022,2,15,16,26,MM,MM,MM,2.3,15,11.1,305,MM,MM,24.6,MM,MM,MM,MM
2022,2,15,15,56,MM,MM,MM,2.3,17,11.1,301,MM,MM,24.7,MM,MM,MM,MM
2022,2,15,15,26,MM,MM,MM,2.3,17,11.1,298,MM,MM,24.7,MM,MM,MM,MM
2022,2,15,14,56,MM,MM,MM,2.3,17,11.4,305,MM,MM,24.7,MM,MM,MM,MM
2022,2,15,14,26,MM,MM,MM,2.5,15,11.8,303,MM,MM,24.7,MM,MM,MM,MM
2022,2,15,13,56,MM,MM,MM,2.3,17,11.2,311,MM,MM,24.7,MM,MM,MM,MM
2022,2,15,13,26,MM,MM,MM,2.3,17,11.3,307,MM,MM,24.7,MM,MM,MM,MM
2022,2,15,12,56,MM,MM,MM,2.5,17,12,308,MM,MM,24.7,MM,MM,MM,MM
2022,2,15,12,26,MM,MM,MM,2.3,17,11.3,307,MM,MM,24.7,MM,MM,MM,MM
2022,2,15,11,56,MM,MM,MM,2.1,17,10.6,308,MM,MM,24.7,MM,MM,MM,MM
2022,2,15,11,26,MM,MM,MM,2.1,17,10.6,305,MM,MM,24.7,MM,MM,MM,MM
2022,2,15,10,56,MM,MM,MM,2.4,17,11.6,307,MM,MM,24.7,MM,MM,MM,MM
2022,2,15,10,26,MM,MM,MM,2.5,17,12.5,305,MM,MM,24.7,MM,MM,MM,MM
2022,2,15,9,56,MM,MM,MM,2.1,17,11.1,307,MM,MM,24.7,MM,MM,MM,MM
2022,2,15,9,26,MM,MM,MM,2.3,18,11.9,307,MM,MM,24.7,MM,MM,MM,MM
2022,2,15,8,56,MM,MM,MM,2.1,18,10.2,305,MM,MM,24.7,MM,MM,MM,MM
2022,2,15,8,26,MM,MM,MM,1.8,18,9.2,307,MM,MM,24.7,MM,MM,MM,MM
2022,2,15,7,56,MM,MM,MM,1.9,18,9.9,312,MM,MM,24.7,MM,MM,MM,MM
2022,2,15,7,26,MM,MM,MM,1.9,18,9.4,305,MM,MM,24.7,MM,MM,MM,MM
2022,2,15,6,56,MM,MM,MM,1.8,18,8.8,305,MM,MM,24.7,MM,MM,MM,MM
2022,2,15,6,26,MM,MM,MM,1.7,18,8.8,305,MM,MM,24.7,MM,MM,MM,MM
2022,2,15,5,56,MM,MM,MM,1.7,10,8.3,17,MM,MM,24.7,MM,MM,MM,MM
2022,2,15,5,26,MM,MM,MM,1.7,10,8.1,17,MM,MM,24.7,MM,MM,MM,MM
2022,2,15,4,56,MM,MM,MM,1.6,20,8,305,MM,MM,24.7,MM,MM,MM,MM
2022,2,15,4,26,MM,MM,MM,1.6,10,7.5,20,MM,MM,24.7,MM,MM,MM,MM
2022,2,15,3,56,MM,MM,MM,1.9,10,8,25,MM,MM,24.7,MM,MM,MM,MM
2022,2,15,3,26,MM,MM,MM,1.7,10,7.7,20,MM,MM,24.8,MM,MM,MM,MM
2022,2,15,2,56,MM,MM,MM,1.8,11,7.7,27,MM,MM,24.8,MM,MM,MM,MM
2022,2,15,2,26,MM,MM,MM,1.7,10,7.5,27,MM,MM,24.8,MM,MM,MM,MM
2022,2,15,1,56,MM,MM,MM,1.9,10,7.7,28,MM,MM,24.8,MM,MM,MM,MM
2022,2,15,1,26,MM,MM,MM,1.8,11,7.8,20,MM,MM,24.8,MM,MM,MM,MM
2022,2,15,0,56,MM,MM,MM,1.8,11,7.5,24,MM,MM,24.8,MM,MM,MM,MM
2022,2,15,0,26,MM,MM,MM,2,10,8.1,31,MM,MM,24.8,MM,MM,MM,MM
2022,2,14,23,56,MM,MM,MM,1.9,11,7.9,28,MM,MM,24.8,MM,MM,MM,MM
2022,2,14,23,26,MM,MM,MM,1.8,11,7.8,21,MM,MM,24.8,MM,MM,MM,MM
2022,2,14,22,56,MM,MM,MM,1.9,10,8.1,24,MM,MM,24.8,MM,MM,MM,MM
2022,2,14,22,26,MM,MM,MM,2.1,11,8.2,25,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,21,56,MM,MM,MM,1.9,11,7.6,34,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,21,26,MM,MM,MM,2,11,8.2,28,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,20,56,MM,MM,MM,1.7,11,7.5,18,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,20,26,MM,MM,MM,1.6,9,7.5,27,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,19,56,MM,MM,MM,1.4,11,7.1,9,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,19,26,MM,MM,MM,1.4,9,7,27,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,18,56,MM,MM,MM,1.4,8,6.3,16,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,18,26,MM,MM,MM,1.4,9,6.7,18,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,17,56,MM,MM,MM,1.4,8,6.7,18,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,17,26,MM,MM,MM,1.4,9,6.5,20,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,16,56,MM,MM,MM,1.3,8,6.4,21,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,16,26,MM,MM,MM,1.4,9,6.3,18,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,15,56,MM,MM,MM,1.3,9,5.9,14,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,15,26,MM,MM,MM,1.4,8,6.1,21,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,14,56,MM,MM,MM,1.3,8,6.1,23,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,14,26,MM,MM,MM,1.1,11,5.8,346,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,13,56,MM,MM,MM,1.2,11,6.1,336,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,13,26,MM,MM,MM,1.2,11,6.2,317,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,12,56,MM,MM,MM,1.2,10,6.3,6,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,12,26,MM,MM,MM,1.2,9,6.3,11,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,11,56,MM,MM,MM,1.2,11,6.2,322,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,11,26,MM,MM,MM,1.1,9,6.1,356,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,10,56,MM,MM,MM,1.1,11,5.8,339,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,10,26,MM,MM,MM,1.1,11,6,322,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,9,56,MM,MM,MM,1.2,11,6.2,331,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,9,26,MM,MM,MM,1.2,8,6,27,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,8,56,MM,MM,MM,1.3,7,6,17,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,8,26,MM,MM,MM,1.3,7,6,14,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,7,56,MM,MM,MM,1.3,11,6.2,317,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,7,26,MM,MM,MM,1.3,7,6.2,18,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,6,56,MM,MM,MM,1.4,8,6.3,14,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,6,26,MM,MM,MM,1.4,7,6.3,14,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,5,56,MM,MM,MM,1.3,12,6,310,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,5,26,MM,MM,MM,1.3,7,5.8,11,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,4,56,MM,MM,MM,1.4,10,5.9,338,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,4,26,MM,MM,MM,1.3,11,5.8,308,MM,MM,24.7,MM,MM,MM,MM
2022,2,14,3,56,MM,MM,MM,1.3,6,5.7,9,MM,MM,24.8,MM,MM,MM,MM
2022,2,14,3,26,MM,MM,MM,1.4,11,5.8,303,MM,MM,24.8,MM,MM,MM,MM
2022,2,14,2,56,MM,MM,MM,1.3,12,5.5,310,MM,MM,24.8,MM,MM,MM,MM
2022,2,14,2,26,MM,MM,MM,1.3,11,5.4,314,MM,MM,24.8,MM,MM,MM,MM
2022,2,14,1,56,MM,MM,MM,1.3,11,5.6,322,MM,MM,24.8,MM,MM,MM,MM
2022,2,14,1,26,MM,MM,MM,1.3,11,5.7,304,MM,MM,24.8,MM,MM,MM,MM
2022,2,14,0,56,MM,MM,MM,1.3,11,5.8,315,MM,MM,24.8,MM,MM,MM,MM
2022,2,14,0,26,MM,MM,MM,1.4,11,6,315,MM,MM,24.8,MM,MM,MM,MM
2022,2,13,23,56,MM,MM,MM,1.4,12,6,291,MM,MM,24.7,MM,MM,MM,MM
2022,2,13,23,26,MM,MM,MM,1.4,11,5.8,318,MM,MM,24.7,MM,MM,MM,MM
2022,2,13,22,56,MM,MM,MM,1.5,11,6,315,MM,MM,24.7,MM,MM,MM,MM
2022,2,13,22,26,MM,MM,MM,1.4,11,5.8,343,MM,MM,24.7,MM,MM,MM,MM
2022,2,13,21,56,MM,MM,MM,1.4,11,6,329,MM,MM,24.7,MM,MM,MM,MM
2022,2,13,21,26,MM,MM,MM,1.4,11,5.9,311,MM,MM,24.7,MM,MM,MM,MM
2022,2,13,20,56,MM,MM,MM,1.5,12,5.8,303,MM,MM,24.7,MM,MM,MM,MM
2022,2,13,20,26,MM,MM,MM,1.5,11,6.1,312,MM,MM,24.7,MM,MM,MM,MM
2022,2,13,19,56,MM,MM,MM,1.4,11,6,319,MM,MM,24.7,MM,MM,MM,MM
2022,2,13,19,26,MM,MM,MM,1.5,12,6.3,304,MM,MM,24.7,MM,MM,MM,MM
2022,2,13,18,56,MM,MM,MM,1.5,13,6,303,MM,MM,24.7,MM,MM,MM,MM
2022,2,13,18,26,MM,MM,MM,1.4,11,5.8,312,MM,MM,24.7,MM,MM,MM,MM
2022,2,13,17,56,MM,MM,MM,1.5,12,6.2,305,MM,MM,24.7,MM,MM,MM,MM
2022,2,13,17,26,MM,MM,MM,1.5,12,5.8,304,MM,MM,24.7,MM,MM,MM,MM
2022,2,13,16,56,MM,MM,MM,1.4,12,6,315,MM,MM,24.7,MM,MM,MM,MM
2022,2,13,16,26,MM,MM,MM,1.5,11,6.5,303,MM,MM,24.7,MM,MM,MM,MM
2022,2,13,15,56,MM,MM,MM,1.4,11,6.2,326,MM,MM,24.7,MM,MM,MM,MM
2022,2,13,15,26,MM,MM,MM,1.4,12,6,291,MM,MM,24.7,MM,MM,MM,MM
2022,2,13,14,56,MM,MM,MM,1.5,13,5.9,294,MM,MM,24.7,MM,MM,MM,MM
2022,2,13,14,26,MM,MM,MM,1.5,11,6,315,MM,MM,24.7,MM,MM,MM,MM
2022,2,13,13,56,MM,MM,MM,1.5,11,6.3,312,MM,MM,24.7,MM,MM,MM,MM
2022,2,13,13,26,MM,MM,MM,1.6,12,6.6,307,MM,MM,24.7,MM,MM,MM,MM
2022,2,13,12,56,MM,MM,MM,1.6,13,6.8,298,MM,MM,24.7,MM,MM,MM,MM
2022,2,13,12,26,MM,MM,MM,1.7,13,7.2,295,MM,MM,24.7,MM,MM,MM,MM
2022,2,13,11,56,MM,MM,MM,1.6,11,7,288,MM,MM,24.7,MM,MM,MM,MM
2022,2,13,11,26,MM,MM,MM,1.6,13,7.4,301,MM,MM,24.7,MM,MM,MM,MM
2022,2,13,10,56,MM,MM,MM,1.6,13,7.4,304,MM,MM,24.7,MM,MM,MM,MM
2022,2,13,10,26,MM,MM,MM,1.5,11,7.2,308,MM,MM,24.7,MM,MM,MM,MM
2022,2,13,9,56,MM,MM,MM,1.5,12,7,308,MM,MM,24.8,MM,MM,MM,MM
2022,2,13,9,26,MM,MM,MM,1.5,13,7.5,300,MM,MM,24.8,MM,MM,MM,MM
2022,2,13,8,56,MM,MM,MM,1.6,13,7.9,305,MM,MM,24.8,MM,MM,MM,MM
2022,2,13,8,26,MM,MM,MM,1.7,12,8.1,315,MM,MM,24.8,MM,MM,MM,MM
2022,2,13,7,56,MM,MM,MM,1.7,13,8.1,317,MM,MM,24.8,MM,MM,MM,MM
2022,2,13,7,26,MM,MM,MM,1.8,13,8.3,308,MM,MM,24.8,MM,MM,MM,MM
2022,2,13,6,56,MM,MM,MM,1.6,12,7.9,315,MM,MM,24.8,MM,MM,MM,MM
2022,2,13,6,26,MM,MM,MM,1.8,13,8.5,317,MM,MM,24.7,MM,MM,MM,MM
2022,2,13,5,56,MM,MM,MM,1.8,13,8.3,305,MM,MM,24.8,MM,MM,MM,MM
2022,2,13,5,26,MM,MM,MM,1.7,12,8.1,312,MM,MM,24.8,MM,MM,MM,MM
2022,2,13,4,56,MM,MM,MM,1.7,12,8.5,321,MM,MM,24.8,MM,MM,MM,MM
2022,2,13,4,26,MM,MM,MM,1.5,13,8,310,MM,MM,24.8,MM,MM,MM,MM
2022,2,13,3,56,MM,MM,MM,1.8,12,8.7,318,MM,MM,24.8,MM,MM,MM,MM
2022,2,13,3,26,MM,MM,MM,1.7,13,8.7,307,MM,MM,24.8,MM,MM,MM,MM
2022,2,13,2,56,MM,MM,MM,1.7,13,8.4,308,MM,MM,24.8,MM,MM,MM,MM
2022,2,13,2,26,MM,MM,MM,1.6,13,8.2,307,MM,MM,24.8,MM,MM,MM,MM
2022,2,13,1,56,MM,MM,MM,1.5,12,8,301,MM,MM,24.9,MM,MM,MM,MM
2022,2,13,1,26,MM,MM,MM,1.7,11,8.6,328,MM,MM,24.8,MM,MM,MM,MM
2022,2,13,0,56,MM,MM,MM,1.5,13,8.1,310,MM,MM,24.8,MM,MM,MM,MM
2022,2,13,0,26,MM,MM,MM,1.6,13,8.3,307,MM,MM,24.8,MM,MM,MM,MM
2022,2,12,23,56,MM,MM,MM,1.7,13,8.9,304,MM,MM,24.8,MM,MM,MM,MM
2022,2,12,23,26,MM,MM,MM,1.6,13,8.4,307,MM,MM,24.8,MM,MM,MM,MM
2022,2,12,22,56,MM,MM,MM,1.5,12,7.9,300,MM,MM,24.8,MM,MM,MM,MM
2022,2,12,22,26,MM,MM,MM,1.5,12,8.2,310,MM,MM,24.7,MM,MM,MM,MM
2022,2,12,21,56,MM,MM,MM,1.6,13,8.9,303,MM,MM,24.7,MM,MM,MM,MM
2022,2,12,21,26,MM,MM,MM,1.4,12,7.9,304,MM,MM,24.7,MM,MM,MM,MM
2022,2,12,20,56,MM,MM,MM,1.5,11,7.9,322,MM,MM,24.7,MM,MM,MM,MM
2022,2,12,20,26,MM,MM,MM,1.5,12,8.2,314,MM,MM,24.7,MM,MM,MM,MM
2022,2,12,19,56,MM,MM,MM,1.6,13,8.9,308,MM,MM,24.6,MM,MM,MM,MM
2022,2,12,19,26,MM,MM,MM,1.5,13,8.3,305,MM,MM,24.6,MM,MM,MM,MM
2022,2,12,18,56,MM,MM,MM,1.5,13,8.5,312,MM,MM,24.6,MM,MM,MM,MM
2022,2,12,18,26,MM,MM,MM,1.6,12,9.1,317,MM,MM,24.6,MM,MM,MM,MM
2022,2,12,17,56,MM,MM,MM,1.5,12,8.7,319,MM,MM,24.6,MM,MM,MM,MM
2022,2,12,17,26,MM,MM,MM,1.4,13,8.4,317,MM,MM,24.6,MM,MM,MM,MM
2022,2,12,16,56,MM,MM,MM,1.7,13,9.2,312,MM,MM,24.6,MM,MM,MM,MM
2022,2,12,16,26,MM,MM,MM,1.5,13,9,311,MM,MM,24.6,MM,MM,MM,MM
2022,2,12,15,56,MM,MM,MM,1.7,13,9.3,314,MM,MM,24.6,MM,MM,MM,MM
2022,2,12,15,26,MM,MM,MM,1.8,13,9.3,308,MM,MM,24.6,MM,MM,MM,MM
2022,2,12,14,56,MM,MM,MM,1.6,11,8.8,303,MM,MM,24.6,MM,MM,MM,MM
2022,2,12,14,26,MM,MM,MM,1.7,13,9.1,312,MM,MM,24.7,MM,MM,MM,MM
2022,2,12,13,56,MM,MM,MM,1.7,13,9.3,310,MM,MM,24.7,MM,MM,MM,MM
2022,2,12,13,26,MM,MM,MM,1.7,13,9,308,MM,MM,24.6,MM,MM,MM,MM
2022,2,12,12,56,MM,MM,MM,1.7,13,9.2,328,MM,MM,24.7,MM,MM,MM,MM
2022,2,12,12,26,MM,MM,MM,1.5,13,8.6,308,MM,MM,24.7,MM,MM,MM,MM
2022,2,12,11,56,MM,MM,MM,1.5,12,8.8,315,MM,MM,24.7,MM,MM,MM,MM
2022,2,12,11,26,MM,MM,MM,1.4,13,9,310,MM,MM,24.7,MM,MM,MM,MM
2022,2,12,10,56,MM,MM,MM,1.6,13,9.3,315,MM,MM,24.7,MM,MM,MM,MM
2022,2,12,10,26,MM,MM,MM,1.5,13,9,310,MM,MM,24.7,MM,MM,MM,MM
2022,2,12,9,56,MM,MM,MM,1.4,13,8.6,322,MM,MM,24.7,MM,MM,MM,MM
2022,2,12,9,26,MM,MM,MM,1.6,13,9.2,319,MM,MM,24.7,MM,MM,MM,MM
2022,2,12,8,56,MM,MM,MM,1.4,12,8.4,321,MM,MM,24.8,MM,MM,MM,MM
2022,2,12,8,26,MM,MM,MM,1.4,11,8.5,325,MM,MM,24.8,MM,MM,MM,MM
2022,2,12,7,56,MM,MM,MM,1.5,13,9.1,315,MM,MM,24.8,MM,MM,MM,MM
2022,2,12,7,26,MM,MM,MM,1.4,13,8.8,312,MM,MM,24.8,MM,MM,MM,MM
2022,2,12,6,56,MM,MM,MM,1.3,12,8.6,332,MM,MM,24.8,MM,MM,MM,MM
2022,2,12,6,26,MM,MM,MM,1.5,11,8.7,315,MM,MM,24.8,MM,MM,MM,MM
2022,2,12,5,56,MM,MM,MM,1.3,13,8.6,331,MM,MM,24.8,MM,MM,MM,MM
2022,2,12,5,26,MM,MM,MM,1.4,13,9,318,MM,MM,24.8,MM,MM,MM,MM
2022,2,12,4,56,MM,MM,MM,1.3,12,8.7,319,MM,MM,24.8,MM,MM,MM,MM
2022,2,12,4,26,MM,MM,MM,1.3,13,8.2,326,MM,MM,24.8,MM,MM,MM,MM
2022,2,12,3,56,MM,MM,MM,1.4,12,8.5,317,MM,MM,24.8,MM,MM,MM,MM
2022,2,12,3,26,MM,MM,MM,1.3,13,8,317,MM,MM,24.8,MM,MM,MM,MM
2022,2,12,2,56,MM,MM,MM,1.4,13,8.4,324,MM,MM,24.8,MM,MM,MM,MM
2022,2,12,2,26,MM,MM,MM,1.4,12,8.1,307,MM,MM,24.8,MM,MM,MM,MM
2022,2,12,1,56,MM,MM,MM,1.3,13,7.9,340,MM,MM,24.8,MM,MM,MM,MM
2022,2,12,1,26,MM,MM,MM,1.3,13,8.2,324,MM,MM,24.8,MM,MM,MM,MM
2022,2,12,0,56,MM,MM,MM,1.5,11,8.3,310,MM,MM,24.8,MM,MM,MM,MM
2022,2,12,0,26,MM,MM,MM,1.4,12,8.2,291,MM,MM,24.8,MM,MM,MM,MM
2022,2,11,23,56,MM,MM,MM,1.5,13,8.7,303,MM,MM,24.7,MM,MM,MM,MM
2022,2,11,23,26,MM,MM,MM,1.4,11,8.3,298,MM,MM,24.7,MM,MM,MM,MM
2022,2,11,22,56,MM,MM,MM,1.5,11,8.6,311,MM,MM,24.7,MM,MM,MM,MM
2022,2,11,22,26,MM,MM,MM,1.4,11,8.4,308,MM,MM,24.7,MM,MM,MM,MM
2022,2,11,21,56,MM,MM,MM,1.6,12,8.6,295,MM,MM,24.7,MM,MM,MM,MM
2022,2,11,21,26,MM,MM,MM,1.6,12,9.1,303,MM,MM,24.7,MM,MM,MM,MM
2022,2,11,20,56,MM,MM,MM,1.4,13,9.1,287,MM,MM,24.6,MM,MM,MM,MM
2022,2,11,20,26,MM,MM,MM,1.3,12,8.8,301,MM,MM,24.6,MM,MM,MM,MM
2022,2,11,19,56,MM,MM,MM,1.4,13,8.9,317,MM,MM,24.6,MM,MM,MM,MM
2022,2,11,19,26,MM,MM,MM,1.4,12,9.1,298,MM,MM,24.5,MM,MM,MM,MM
2022,2,11,18,56,MM,MM,MM,1.5,13,9.1,300,MM,MM,24.5,MM,MM,MM,MM
2022,2,11,18,26,MM,MM,MM,1.4,13,9.3,312,MM,MM,24.5,MM,MM,MM,MM
2022,2,11,17,56,MM,MM,MM,1.4,13,9.6,307,MM,MM,24.5,MM,MM,MM,MM
2022,2,11,17,26,MM,MM,MM,1.5,11,9.2,311,MM,MM,24.5,MM,MM,MM,MM
2022,2,11,16,56,MM,MM,MM,1.4,11,9.2,317,MM,MM,24.5,MM,MM,MM,MM
2022,2,11,16,26,MM,MM,MM,1.4,11,9.3,318,MM,MM,24.5,MM,MM,MM,MM
2022,2,11,15,56,MM,MM,MM,1.5,11,9.6,315,MM,MM,24.5,MM,MM,MM,MM
2022,2,11,15,26,MM,MM,MM,1.5,11,9.6,312,MM,MM,24.5,MM,MM,MM,MM
2022,2,11,14,56,MM,MM,MM,1.5,12,9.5,304,MM,MM,24.5,MM,MM,MM,MM
2022,2,11,14,26,MM,MM,MM,1.4,11,8.9,321,MM,MM,24.5,MM,MM,MM,MM
2022,2,11,13,56,MM,MM,MM,1.5,13,9.5,305,MM,MM,24.6,MM,MM,MM,MM
